date,plot_industry,shares,change_pct_from_start
2026-07-20,新能源,61191790823.0,-8.317225895866798
2026-07-20,汽车,1778900128.0,-9.992915766498067
2026-07-20,消费,116647546306.0,0.17517766152381764
2026-07-20,科技,436991203012.0,83.38618622040572
2026-07-20,资源周期,113611096834.0,0.8628317817451991
2026-07-20,金融,250670535313.0,8.002074353613487
2026-07-20,高端制造,8202063457.0,64.2757498070998
2026-07-21,公用事业,21878241020.0,13.20940752319888
2026-07-21,军工,34685971779.0,4.8929520407644755
2026-07-21,农业,7623961150.0,13.578994094901775
2026-07-21,医药医疗,287510140494.0,2.7787048406545667
2026-07-21,地产基建,7408766012.0,-7.3529724280745885
2026-07-21,新能源,60226290823.0,-9.763820564971804
2026-07-21,汽车,1773900128.0,-10.2459009757765
2026-07-21,消费,117314146306.0,0.7476438259984342
2026-07-21,科技,427148803912.0,79.25575974553094
2026-07-21,资源周期,113031996834.0,0.3487124086160698
2026-07-21,金融,250848435313.0,8.0787230471008
2026-07-21,高端制造,8331563457.0,66.8694519543154
2026-07-22,公用事业,22589141020.0,16.887974174634458
2026-07-22,军工,34360571779.0,3.908918299068076
2026-07-22,农业,7630961150.0,13.683277543232863
2026-07-22,医药医疗,287142040494.0,2.647116990616172
2026-07-22,地产基建,7362266012.0,-7.9344574925396705
2026-07-22,新能源,59649290823.0,-10.628331309739892
2026-07-22,汽车,1758900128.0,-11.0048566036118
2026-07-22,消费,117513146306.0,0.9185420659181043
2026-07-22,科技,418875277912.0,75.78372101963076
2026-07-22,资源周期,113271196834.0,0.5610718526714908
2026-07-22,金融,251508235313.0,8.3629996517266
2026-07-22,高端制造,8052463457.0,61.27947304089554
2026-07-23,公用事业,22587441020.0,16.879177489717545
2026-07-23,军工,34263771779.0,3.6161879173956413
2026-07-23,农业,7614961150.0,13.444915375618937
2026-07-23,医药医疗,286580140494.0,2.4462497998077426
2026-07-23,地产基建,7389766012.0,-7.590568475920534
2026-07-23,新能源,60124790823.0,-9.915896545203973
2026-07-23,汽车,1762400128.0,-10.827766957116891
2026-07-23,消费,117572972706.0,0.969920088333831
2026-07-23,科技,423532877912.0,77.73831300009381
2026-07-23,资源周期,114906096834.0,2.0125202435000267
2026-07-23,金融,249791835313.0,7.623484095225019
2026-07-23,高端制造,8118963457.0,62.61137414351976
2026-07-24,公用事业,22370141020.0,15.75475417651322
2026-07-24,军工,34612171779.0,4.669775365481144
2026-07-24,农业,7584461150.0,12.990537493604858
2026-07-24,医药医疗,287650140494.0,2.828751836050869
2026-07-24,地产基建,7371016012.0,-7.825038259979045
2026-07-24,新能源,61043790823.0,-8.53897215275705
2026-07-24,汽车,1751400128.0,-11.384334417529441
2026-07-24,消费,117092172706.0,0.5570162001259149
2026-07-24,科技,425181677912.0,78.43024258987987
2026-07-24,资源周期,114972496834.0,2.0714695206124123
2026-07-24,金融,249878035313.0,7.66062359707218
2026-07-24,高端制造,8300963457.0,66.25657716122817
2026-07-27,公用事业,22339941020.0,15.59848365622436
2026-07-27,军工,34150771779.0,3.2744675338317597
2026-07-27,农业,7624961150.0,13.593891730377639
2026-07-27,医药医疗,285705740494.0,2.1336705657040156
2026-07-27,地产基建,7379266012.0,-7.721871554993298
2026-07-27,新能源,60880790823.0,-8.783192692440245
2026-07-27,汽车,1719400128.0,-13.003439756911405
2026-07-27,消费,117118972706.0,0.5800316414819262
2026-07-27,科技,425662827912.0,78.6321603010186
2026-07-27,资源周期,115195496834.0,2.2694467615169023
2026-07-27,金融,249302435313.0,7.412624788914224
2026-07-27,高端制造,8171263457.0,63.65886929641069
2026-07-28,公用事业,22160541020.0,14.67017467146201
2026-07-28,军工,34499571779.0,4.329264611593575
2026-07-28,农业,7569461150.0,12.767072961466797
2026-07-28,医药医疗,285945440494.0,2.2193581713932486
